rule_key,domain,severity,status,device_id,zone_id,hall_id,event_timestamp,detected_at,trigger_value,threshold_value,message,escalation_level,metadata,recommended_action,action_status,auto_response_executed,acknowledged_by,acknowledged_at,resolved_at,response_type,response_action
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZC14,zoneC,HZC03,2026-01-26T19:08:00+00:00,2026-01-26 19:08:00+00:00,18.0,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.0 < 20.,0,"{""readingId"": ""eb2e1fc4-374d-433f-abd4-cf7e03b0cab0"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,103,2026-01-27 17:13:00+00:00,2026-01-29 04:42:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZC04,zoneC,HZC01,2026-01-26T19:08:00+00:00,2026-01-26 19:08:00+00:00,18.0,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.0 < 20.,0,"{""readingId"": ""9174ac34-f363-4a53-8e1b-860c8b8e571d"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,101,2026-01-27 11:01:00+00:00,2026-01-28 20:19:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZD26,zoneD,HZD05,2026-01-26T19:08:00+00:00,2026-01-26 19:08:00+00:00,18.0,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.0 < 20.,0,"{""readingId"": ""13606117-2a74-4a21-b4cb-9d5b4259cfb5"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,101,2026-01-27 10:58:00+00:00,2026-01-29 05:04:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZD21,zoneD,HZD04,2026-01-26T19:08:00+00:00,2026-01-26 19:08:00+00:00,18.0,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.0 < 20.,0,"{""readingId"": ""ac4060ff-e746-42fe-bd34-818aabdd785b"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,102,2026-01-27 09:38:00+00:00,2026-01-28 11:09:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SUS_POWER_SPIKE_001,SUSTAINABILITY,HIGH,NEW,EMETERZC01,zoneC,,2026-01-26T19:08:00+00:00,2026-01-26 19:08:00+00:00,228.79,50.0,SUS_POWER_SPIKE_001 triggered: hvacPowerKW=228.79 > 50.,1,"{""readingId"": ""5d566710-f282-4d89-8785-ab4b7f9d4c64"", ""readingType"": ""hvac_energy""}",Review HVAC efficiency and load,PENDING,False,104,2026-01-27 06:34:00+00:00,2026-01-27 07:43:00+00:00,MANUAL,Review HVAC efficiency and load
SUS_POWER_SPIKE_001,SUSTAINABILITY,HIGH,NEW,EMETERZB01,zoneB,,2026-01-26T19:08:00+00:00,2026-01-26 19:08:00+00:00,307.12,50.0,SUS_POWER_SPIKE_001 triggered: hvacPowerKW=307.12 > 50.,1,"{""readingId"": ""83bb0e31-7969-4fc0-a2e5-c5df6615526b"", ""readingType"": ""hvac_energy""}",Review HVAC efficiency and load,PENDING,False,102,2026-01-27 02:28:00+00:00,2026-01-27 07:54:00+00:00,MANUAL,Review HVAC efficiency and load
SUS_POWER_SPIKE_001,SUSTAINABILITY,HIGH,NEW,EMETERZA01,zoneA,,2026-01-26T19:08:00+00:00,2026-01-26 19:08:00+00:00,219.95,50.0,SUS_POWER_SPIKE_001 triggered: hvacPowerKW=219.95 > 50.,1,"{""readingId"": ""47f7abcd-a466-410e-95ef-cf7f20de282e"", ""readingType"": ""hvac_energy""}",Review HVAC efficiency and load,PENDING,False,102,2026-01-27 14:54:00+00:00,2026-01-28 10:53:00+00:00,MANUAL,Review HVAC efficiency and load
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZD31,zoneD,HZD06,2026-01-26T19:08:00+00:00,2026-01-26 19:08:00+00:00,19.23,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=19.23 < 20.,0,"{""readingId"": ""9ecc476e-5470-426f-82de-7e0e9873f826"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,102,2026-01-26 23:11:00+00:00,2026-01-28 14:52:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZB41,zoneB,HZB07,2026-01-26T19:08:00+00:00,2026-01-26 19:08:00+00:00,18.0,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.0 < 20.,0,"{""readingId"": ""19c06585-b42f-449a-94d8-78a9bd5fd529"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,102,2026-01-27 14:32:00+00:00,2026-01-27 15:47:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZA18,zoneA,HZA03,2026-01-26T19:23:00+00:00,2026-01-26 19:23:00+00:00,18.0,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.0 < 20.,0,"{""readingId"": ""1e7d8169-9d9b-4514-8fc3-8bd0c1f19ad2"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,104,2026-01-27 08:42:00+00:00,2026-01-27 11:09:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZA24,zoneA,HZA04,2026-01-26T19:23:00+00:00,2026-01-26 19:23:00+00:00,18.83,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.83 < 20.,0,"{""readingId"": ""bbbc08e6-d53d-4d82-b5f8-8352c01d58b5"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,101,2026-01-27 17:25:00+00:00,2026-01-27 23:10:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZA30,zoneA,HZA05,2026-01-26T19:23:00+00:00,2026-01-26 19:23:00+00:00,18.02,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.02 < 20.,0,"{""readingId"": ""80df294d-dad3-47de-a6ee-4ebf7073ec14"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,103,2026-01-26 23:20:00+00:00,2026-01-28 21:29:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZA12,zoneA,HZA02,2026-01-26T19:23:00+00:00,2026-01-26 19:23:00+00:00,19.02,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=19.02 < 20.,0,"{""readingId"": ""fd2dbb4e-7145-4934-9166-808b708c10ec"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,103,2026-01-27 01:57:00+00:00,2026-01-28 04:57:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,ENVZA07,zoneA,HZA01,2026-01-26T19:23:00+00:00,2026-01-26 19:23:00+00:00,735960.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=735960.0 > 60.,0,"{""readingId"": ""b8561608-0dd7-4c4a-bdb6-862e35178661"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,104,2026-01-27 15:32:00+00:00,2026-01-29 05:47:00+00:00,MANUAL,Check device connectivity
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZA06,zoneA,HZA01,2026-01-26T19:23:00+00:00,2026-01-26 19:23:00+00:00,18.12,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.12 < 20.,0,"{""readingId"": ""34eb9980-eac5-46b4-bb0d-7ec033174b4d"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,101,2026-01-27 03:59:00+00:00,2026-01-28 14:29:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,OCCZA34,zoneA,HZA06,2026-01-26T19:23:00+00:00,2026-01-26 19:23:00+00:00,621240.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=621240.0 > 60.,0,"{""readingId"": ""7e09af09-98ca-4135-b8af-bd9c91889741"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,102,2026-01-27 01:09:00+00:00,2026-01-28 23:06:00+00:00,MANUAL,Check device connectivity
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZB29,zoneB,HZB05,2026-01-26T19:23:00+00:00,2026-01-26 19:23:00+00:00,18.72,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.72 < 20.,0,"{""readingId"": ""e8760edd-740f-4284-a5cd-63e6d5dba951"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,102,2026-01-26 22:00:00+00:00,2026-01-27 00:06:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZB23,zoneB,HZB04,2026-01-26T19:23:00+00:00,2026-01-26 19:23:00+00:00,19.03,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=19.03 < 20.,0,"{""readingId"": ""f7772900-7bec-4025-9e49-dcc29de369ed"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,103,2026-01-27 11:41:00+00:00,2026-01-27 20:13:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZB35,zoneB,HZB06,2026-01-26T19:23:00+00:00,2026-01-26 19:23:00+00:00,18.0,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.0 < 20.,0,"{""readingId"": ""a15894dc-5fd2-42f6-9aa8-005f98808ca8"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,101,2026-01-27 11:29:00+00:00,2026-01-27 15:08:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,THSZB05,zoneB,HZB01,2026-01-26T19:23:00+00:00,2026-01-26 19:23:00+00:00,782820.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=782820.0 > 60.,0,"{""readingId"": ""827ae59a-fd33-4c2e-8836-3b625f105644"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,104,2026-01-27 11:51:00+00:00,2026-01-29 02:27:00+00:00,MANUAL,Check device connectivity
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZB17,zoneB,HZB03,2026-01-26T19:23:00+00:00,2026-01-26 19:23:00+00:00,18.0,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.0 < 20.,0,"{""readingId"": ""3279530f-9dd3-4323-b4c3-01537073eedc"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,103,2026-01-27 09:56:00+00:00,2026-01-28 05:44:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,CAMZB13,zoneB,HZB03,2026-01-26T19:23:00+00:00,2026-01-26 19:23:00+00:00,533880.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=533880.0 > 60.,0,"{""readingId"": ""81edd4bf-eee8-404b-abdc-3aa359263bd9"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,102,2026-01-27 13:27:00+00:00,2026-01-28 04:59:00+00:00,MANUAL,Check device connectivity
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZB11,zoneB,HZB02,2026-01-26T19:23:00+00:00,2026-01-26 19:23:00+00:00,18.05,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.05 < 20.,0,"{""readingId"": ""d063bea1-6bab-4b4f-b6b0-cc8c87adb201"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,104,2026-01-27 18:49:00+00:00,2026-01-29 07:37:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,OCCZD10,zoneD,HZD02,2026-01-26T19:23:00+00:00,2026-01-26 19:23:00+00:00,585660.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=585660.0 > 60.,0,"{""readingId"": ""5bff6b8b-403b-4a20-afb9-29ca51066699"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,104,2026-01-27 12:58:00+00:00,2026-01-28 06:06:00+00:00,MANUAL,Check device connectivity
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZA35,zoneA,HZA06,2026-01-26T19:23:00+00:00,2026-01-26 19:23:00+00:00,19.01,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=19.01 < 20.,0,"{""readingId"": ""d7f33efc-680e-41d0-bd85-b2c39f44d7c7"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,101,2026-01-27 07:01:00+00:00,2026-01-28 05:38:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZD16,zoneD,HZD03,2026-01-26T19:23:00+00:00,2026-01-26 19:23:00+00:00,18.0,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.0 < 20.,0,"{""readingId"": ""4861f11b-9377-4823-8d8a-d540a6c84380"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,101,2026-01-27 12:10:00+00:00,2026-01-28 16:48:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZC29,zoneC,HZC06,2026-01-26T19:23:00+00:00,2026-01-26 19:23:00+00:00,19.48,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=19.48 < 20.,0,"{""readingId"": ""b030972d-0fd7-4163-9216-f6e96a5569c8"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,103,2026-01-27 12:56:00+00:00,2026-01-29 00:07:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZD05,zoneD,HZD01,2026-01-26T19:23:00+00:00,2026-01-26 19:23:00+00:00,18.7,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.7 < 20.,0,"{""readingId"": ""9119d70d-a8ff-4a11-8e10-68e21b482064"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,101,2026-01-27 18:18:00+00:00,2026-01-28 00:38:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZC14,zoneC,HZC03,2026-01-26T19:23:00+00:00,2026-01-26 19:23:00+00:00,18.0,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.0 < 20.,0,"{""readingId"": ""7a16038c-e5f9-43f8-9c56-1e22b29de4ae"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,103,2026-01-27 07:59:00+00:00,2026-01-28 16:37:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZC24,zoneC,HZC05,2026-01-26T19:23:00+00:00,2026-01-26 19:23:00+00:00,18.48,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.48 < 20.,0,"{""readingId"": ""9bef1ac2-d73d-4762-b8bd-227bff1e9b7c"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,103,2026-01-27 06:45:00+00:00,2026-01-28 14:00:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZC19,zoneC,HZC04,2026-01-26T19:23:00+00:00,2026-01-26 19:23:00+00:00,18.84,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.84 < 20.,0,"{""readingId"": ""8b11e271-40ef-4d67-ab4f-90dda4d40172"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,103,2026-01-27 01:09:00+00:00,2026-01-27 16:48:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZC09,zoneC,HZC02,2026-01-26T19:23:00+00:00,2026-01-26 19:23:00+00:00,18.18,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.18 < 20.,0,"{""readingId"": ""532fd003-8db2-479d-a0e7-f5b651b541e8"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,104,2026-01-27 08:41:00+00:00,2026-01-27 09:37:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,OCCZB45,zoneB,HZB08,2026-01-26T19:23:00+00:00,2026-01-26 19:23:00+00:00,411840.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=411840.0 > 60.,0,"{""readingId"": ""7d7eb213-1129-4f49-ab06-341b96370961"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,101,2026-01-27 02:17:00+00:00,2026-01-28 01:47:00+00:00,MANUAL,Check device connectivity
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,CAMZB44,zoneB,HZB08,2026-01-26T19:23:00+00:00,2026-01-26 19:23:00+00:00,434520.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=434520.0 > 60.,0,"{""readingId"": ""a613b8a8-a716-40a6-b4a1-812acc5a3d0e"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,104,2026-01-26 20:59:00+00:00,2026-01-27 02:09:00+00:00,MANUAL,Check device connectivity
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZB41,zoneB,HZB07,2026-01-26T19:23:00+00:00,2026-01-26 19:23:00+00:00,18.0,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.0 < 20.,0,"{""readingId"": ""de7fbc80-c0fc-4496-b4b0-4735df90b4cc"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,102,2026-01-27 08:06:00+00:00,2026-01-27 10:27:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,THSZB47,zoneB,HZB08,2026-01-26T19:23:00+00:00,2026-01-26 19:23:00+00:00,604440.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=604440.0 > 60.,0,"{""readingId"": ""cd230b64-e9af-49f6-99ca-b5c4d909c9b2"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,102,2026-01-27 06:19:00+00:00,2026-01-28 14:08:00+00:00,MANUAL,Check device connectivity
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZD21,zoneD,HZD04,2026-01-26T19:23:00+00:00,2026-01-26 19:23:00+00:00,18.03,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.03 < 20.,0,"{""readingId"": ""f209b4cf-7352-40ab-a172-4eaf4acae3e8"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,104,2026-01-27 09:47:00+00:00,2026-01-28 05:12:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SUS_POWER_SPIKE_001,SUSTAINABILITY,HIGH,NEW,EMETERZD01,zoneD,,2026-01-26T19:23:00+00:00,2026-01-26 19:23:00+00:00,231.42,50.0,SUS_POWER_SPIKE_001 triggered: hvacPowerKW=231.42 > 50.,1,"{""readingId"": ""1f7c56e8-4d47-4e5e-a9ae-cdd8fa8fafcc"", ""readingType"": ""hvac_energy""}",Review HVAC efficiency and load,PENDING,False,101,2026-01-27 08:36:00+00:00,2026-01-28 07:35:00+00:00,MANUAL,Review HVAC efficiency and load
SUS_POWER_SPIKE_001,SUSTAINABILITY,HIGH,NEW,EMETERZC01,zoneC,,2026-01-26T19:23:00+00:00,2026-01-26 19:23:00+00:00,234.0,50.0,SUS_POWER_SPIKE_001 triggered: hvacPowerKW=234.0 > 50.,1,"{""readingId"": ""a96aebcd-d3bd-4996-a5cf-17c13f1218e7"", ""readingType"": ""hvac_energy""}",Review HVAC efficiency and load,PENDING,False,101,2026-01-27 05:22:00+00:00,2026-01-28 23:39:00+00:00,MANUAL,Review HVAC efficiency and load
SUS_POWER_SPIKE_001,SUSTAINABILITY,HIGH,NEW,EMETERZB01,zoneB,,2026-01-26T19:23:00+00:00,2026-01-26 19:23:00+00:00,305.1,50.0,SUS_POWER_SPIKE_001 triggered: hvacPowerKW=305.1 > 50.,1,"{""readingId"": ""a4451bec-28ef-42e8-8b62-c82cf18411e1"", ""readingType"": ""hvac_energy""}",Review HVAC efficiency and load,PENDING,False,104,2026-01-27 12:45:00+00:00,2026-01-29 01:25:00+00:00,MANUAL,Review HVAC efficiency and load
SUS_POWER_SPIKE_001,SUSTAINABILITY,HIGH,NEW,EMETERZA01,zoneA,,2026-01-26T19:23:00+00:00,2026-01-26 19:23:00+00:00,228.68,50.0,SUS_POWER_SPIKE_001 triggered: hvacPowerKW=228.68 > 50.,1,"{""readingId"": ""15a34ce8-ef9c-4460-81d4-c177dc1f6777"", ""readingType"": ""hvac_energy""}",Review HVAC efficiency and load,PENDING,False,104,2026-01-27 03:03:00+00:00,2026-01-28 02:22:00+00:00,MANUAL,Review HVAC efficiency and load
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZD31,zoneD,HZD06,2026-01-26T19:23:00+00:00,2026-01-26 19:23:00+00:00,19.2,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=19.2 < 20.,0,"{""readingId"": ""7ddda5c9-9163-4dee-8ea6-012a9928e874"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,104,2026-01-27 18:36:00+00:00,2026-01-29 11:46:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZC04,zoneC,HZC01,2026-01-26T19:23:00+00:00,2026-01-26 19:23:00+00:00,18.0,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.0 < 20.,0,"{""readingId"": ""edcb7409-666e-4c58-80c2-ee3de69fc64c"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,103,2026-01-27 02:58:00+00:00,2026-01-28 15:17:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZA06,zoneA,HZA01,2026-01-26T19:38:00+00:00,2026-01-26 19:38:00+00:00,18.07,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.07 < 20.,0,"{""readingId"": ""3b030daa-f1f0-4fe9-80d2-34fc3932769a"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,102,2026-01-27 03:17:00+00:00,2026-01-28 01:35:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,OCCZD10,zoneD,HZD02,2026-01-26T19:38:00+00:00,2026-01-26 19:38:00+00:00,812160.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=812160.0 > 60.,0,"{""readingId"": ""3afe7ca2-76d9-4038-bd70-d62e5c21abf1"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,102,2026-01-27 17:22:00+00:00,2026-01-28 21:52:00+00:00,MANUAL,Check device connectivity
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZA24,zoneA,HZA04,2026-01-26T19:38:00+00:00,2026-01-26 19:38:00+00:00,18.82,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.82 < 20.,0,"{""readingId"": ""d443bf11-49a4-49aa-b133-1c800ef0a292"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,101,2026-01-27 19:11:00+00:00,2026-01-29 16:11:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZA18,zoneA,HZA03,2026-01-26T19:38:00+00:00,2026-01-26 19:38:00+00:00,18.0,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.0 < 20.,0,"{""readingId"": ""82bbf4dc-889e-4827-8776-46d35cec6665"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,104,2026-01-27 17:38:00+00:00,2026-01-27 21:55:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZA30,zoneA,HZA05,2026-01-26T19:38:00+00:00,2026-01-26 19:38:00+00:00,18.01,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.01 < 20.,0,"{""readingId"": ""1b936420-83fb-4548-9fac-8a3be9a428db"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,103,2026-01-27 10:26:00+00:00,2026-01-28 07:15:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,OCCZA34,zoneA,HZA06,2026-01-26T19:38:00+00:00,2026-01-26 19:38:00+00:00,710520.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=710520.0 > 60.,0,"{""readingId"": ""6f52a3ed-1ccc-408e-b2f5-8e16c2aedb96"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,104,2026-01-27 17:23:00+00:00,2026-01-27 22:38:00+00:00,MANUAL,Check device connectivity
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZA12,zoneA,HZA02,2026-01-26T19:38:00+00:00,2026-01-26 19:38:00+00:00,19.05,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=19.05 < 20.,0,"{""readingId"": ""2172e1c0-955b-441e-bf67-8db032b148e6"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,102,2026-01-27 16:39:00+00:00,2026-01-28 15:48:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,CAMZB13,zoneB,HZB03,2026-01-26T19:38:00+00:00,2026-01-26 19:38:00+00:00,571140.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=571140.0 > 60.,0,"{""readingId"": ""c7cfe7bf-f142-4693-a703-f0dd878e16ed"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,103,2026-01-27 10:37:00+00:00,2026-01-29 08:50:00+00:00,MANUAL,Check device connectivity
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZB23,zoneB,HZB04,2026-01-26T19:38:00+00:00,2026-01-26 19:38:00+00:00,19.03,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=19.03 < 20.,0,"{""readingId"": ""4a675d02-7ecf-4560-afe7-16fd7874c8ef"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,102,2026-01-27 19:12:00+00:00,2026-01-27 22:18:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZB29,zoneB,HZB05,2026-01-26T19:38:00+00:00,2026-01-26 19:38:00+00:00,18.68,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.68 < 20.,0,"{""readingId"": ""942ef4a3-b7d7-4ce7-a638-fc18c4ab4a4f"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,103,2026-01-27 05:17:00+00:00,2026-01-28 23:42:00+00:00,AUTOMATED,Automatically adjust HVAC settings
