eventId,exhibitorId,exhibitorName,boothId,boothCode,zoneId,hallId,hallName,boothSizeType,boothAreaSqm,status,assignedAt,packageTier,discountPct,amountPaidAed
EVT008,EXH0069,Skyline Intelligence Ltd,EVT008_BTH_0035,HZC03-B002,zoneC,HZC03,Hall 3,standard,12,active,2026-01-21T10:00:00+00:00,Starter,0,16800
EVT008,EXH0144,Vertex Intelligence PLC,EVT008_BTH_0036,HZC05-B001,zoneC,HZC05,Hall 5,standard,12,active,2026-01-21T10:00:00+00:00,Standard,0,20400
EVT008,EXH0130,Cobalt Automation Ltd,EVT008_BTH_0037,HZC05-B002,zoneC,HZC05,Hall 5,corner,12,active,2026-01-21T10:00:00+00:00,Standard,0.05,19380
EVT008,EXH0166,Atlas Engineering LLC,EVT008_BTH_0038,HZC05-B003,zoneC,HZC05,Hall 5,corner,18,active,2026-01-21T10:00:00+00:00,Premium,0,37800
EVT008,EXH0223,Sentra Systems Ltd,EVT008_BTH_0039,HZC05-B004,zoneC,HZC05,Hall 5,corner,18,active,2026-01-21T10:00:00+00:00,Premium,0.05,35910
EVT008,EXH0140,BluePeak Automation Inc,EVT008_BTH_0040,HZC05-B005,zoneC,HZC05,Hall 5,corner,24,active,2026-01-21T10:00:00+00:00,Premium,0,50400
EVT008,EXH0209,Keystone Networks GmbH,EVT008_BTH_0041,HZC06-B001,zoneC,HZC06,Hall 6,corner,24,active,2026-01-21T10:00:00+00:00,Premium,0.15,42840
EVT008,EXH0064,Stratus Engineering PLC,EVT008_BTH_0042,HZC06-B002,zoneC,HZC06,Hall 6,standard,12,active,2026-01-21T10:00:00+00:00,Standard,0,20400
EVT008,EXH0184,Nexa Dynamics Ltd,EVT008_BTH_0043,HZC06-B003,zoneC,HZC06,Hall 6,standard,12,active,2026-01-21T10:00:00+00:00,Starter,0.15,14280
EVT008,EXH0180,Lumina Intelligence Ltd,EVT008_BTH_0044,HZB05-B001,zoneB,HZB05,Hall 7,standard,12,active,2026-01-21T10:00:00+00:00,Standard,0,20400
EVT008,EXH0132,Terra Intelligence GmbH,EVT008_BTH_0045,HZB05-B002,zoneB,HZB05,Hall 7,standard,12,active,2026-01-21T10:00:00+00:00,Starter,0,16800
EVT008,EXH0008,Nexa Digital Inc,EVT008_BTH_0046,HZB05-B003,zoneB,HZB05,Hall 7,standard,9,active,2026-01-21T10:00:00+00:00,Starter,0.1,11340
EVT008,EXH0067,Saffron Services S.A.,EVT008_BTH_0047,HZB05-B004,zoneB,HZB05,Hall 7,standard,12,active,2026-01-21T10:00:00+00:00,Starter,0.05,15960
EVT008,EXH0045,Keystone Engineering S.A.,EVT008_BTH_0048,HZB06-B001,zoneB,HZB06,Hall 8,corner,24,active,2026-01-21T10:00:00+00:00,Premium,0,50400
EVT008,EXH0093,Nexa Dynamics PLC,EVT008_BTH_0049,HZB06-B002,zoneB,HZB06,Hall 8,standard,18,active,2026-01-21T10:00:00+00:00,Standard,0.1,27540
EVT008,EXH0213,Fusion Dynamics Ltd,EVT008_BTH_0050,HZB06-B003,zoneB,HZB06,Hall 8,standard,36,active,2026-01-21T10:00:00+00:00,Platinum,0,93600
EVT008,EXH0138,Sentra Engineering Ltd,EVT008_BTH_0051,HZB06-B004,zoneB,HZB06,Hall 8,corner,36,active,2026-01-21T10:00:00+00:00,Platinum,0,93600
EVT008,EXH0102,Helio Consulting GmbH,EVT008_BTH_0052,HZB07-B001,zoneB,HZB07,Hall 9,standard,24,active,2026-01-21T10:00:00+00:00,Premium,0.05,47880
EVT008,EXH0198,Saffron Networks GmbH,EVT008_BTH_0053,HZB07-B002,zoneB,HZB07,Hall 9,standard,12,active,2026-01-21T10:00:00+00:00,Starter,0.15,14280
EVT008,EXH0141,Sentra Dynamics PLC,EVT008_BTH_0054,HZD01-B001,zoneD,HZD01,North Hall 1,standard,18,active,2026-01-21T10:00:00+00:00,Premium,0,37800
EVT008,EXH0233,SilverLine Engineering GmbH,EVT008_BTH_0055,HZD01-B002,zoneD,HZD01,North Hall 1,standard,18,active,2026-01-21T10:00:00+00:00,Premium,0,37800
EVT008,EXH0027,IronGate Intelligence FZ-LLC,EVT008_BTH_0056,HZD01-B003,zoneD,HZD01,North Hall 1,corner,24,active,2026-01-21T10:00:00+00:00,Premium,0,50400
EVT008,EXH0105,IronGate Analytics Ltd,EVT008_BTH_0057,HZD01-B004,zoneD,HZD01,North Hall 1,standard,9,active,2026-01-21T10:00:00+00:00,Starter,0.1,11340
EVT008,EXH0185,Kairo Security FZ-LLC,EVT008_BTH_0058,HZD02-B001,zoneD,HZD02,North Hall 2,standard,9,active,2026-01-21T10:00:00+00:00,Starter,0.05,11970
EVT008,EXH0181,Saffron Intelligence Inc,EVT008_BTH_0059,HZD03-B001,zoneD,HZD03,North Hall 3,corner,18,active,2026-01-21T10:00:00+00:00,Premium,0,37800
EVT008,EXH0065,Kairo Dynamics LLC,EVT008_BTH_0060,HZD03-B002,zoneD,HZD03,North Hall 3,standard,9,active,2026-01-21T10:00:00+00:00,Starter,0,12600
EVT008,EXH0247,BluePeak Digital Ltd (EXH0247),EVT008_BTH_0061,HZD03-B003,zoneD,HZD03,North Hall 3,standard,9,active,2026-01-21T10:00:00+00:00,Starter,0,12600
EVT008,EXH0242,Vertex Digital Inc,EVT008_BTH_0062,HZD03-B004,zoneD,HZD03,North Hall 3,standard,18,active,2026-01-21T10:00:00+00:00,Standard,0,30600
EVT008,EXH0176,Pulse Labs Ltd,EVT008_BTH_0063,HZD04-B001,zoneD,HZD04,North Hall 4,standard,9,active,2026-01-21T10:00:00+00:00,Starter,0,12600
EVT008,EXH0215,Lumina Intelligence PLC,EVT008_BTH_0064,HZD04-B002,zoneD,HZD04,North Hall 4,standard,12,active,2026-01-21T10:00:00+00:00,Starter,0,16800
EVT008,EXH0163,Apex Services GmbH,EVT008_BTH_0065,HZD04-B003,zoneD,HZD04,North Hall 4,corner,36,active,2026-01-21T10:00:00+00:00,Platinum,0,93600
EVT008,EXH0126,Keystone Systems FZ-LLC,EVT008_BTH_0066,HZD04-B004,zoneD,HZD04,North Hall 4,island,18,active,2026-01-21T10:00:00+00:00,Premium,0,37800
EVT008,EXH0249,Quant Intelligence GmbH,EVT008_BTH_0067,HZD04-B005,zoneD,HZD04,North Hall 4,corner,18,active,2026-01-21T10:00:00+00:00,Premium,0,37800
EVT008,EXH0131,Vertex Dynamics S.A.,EVT008_BTH_0068,HZD05-B001,zoneD,HZD05,North Hall 5,standard,9,active,2026-01-21T10:00:00+00:00,Starter,0,12600
EVT008,EXH0085,Kairo Services LLC,EVT008_BTH_0069,HZD05-B002,zoneD,HZD05,North Hall 5,standard,9,active,2026-01-21T10:00:00+00:00,Starter,0.1,11340
EVT008,EXH0017,Saffron Services FZ-LLC,EVT008_BTH_0070,HZD05-B003,zoneD,HZD05,North Hall 5,standard,9,active,2026-01-21T10:00:00+00:00,Starter,0,12600
EVT008,EXH0119,Polaris Services GmbH,EVT008_BTH_0071,HZD05-B004,zoneD,HZD05,North Hall 5,standard,18,active,2026-01-21T10:00:00+00:00,Standard,0.05,29070
EVT008,EXH0175,Apex Digital Ltd,EVT008_BTH_0072,HZD06-B001,zoneD,HZD06,North Hall 6,standard,9,active,2026-01-21T10:00:00+00:00,Starter,0.1,11340
EVT008,EXH0025,Pulse Intelligence S.A.,EVT008_BTH_0073,HZD06-B002,zoneD,HZD06,North Hall 6,island,18,active,2026-01-21T10:00:00+00:00,Premium,0.05,35910
EVT008,EXH0048,Pulse Solutions FZ-LLC,EVT008_BTH_0074,HZA01-B001,zoneA,HZA01,South Hall 1,corner,36,active,2026-01-21T10:00:00+00:00,Platinum,0.1,84240
EVT008,EXH0239,IronGate Platforms Inc,EVT008_BTH_0075,HZA01-B002,zoneA,HZA01,South Hall 1,standard,12,active,2026-01-21T10:00:00+00:00,Standard,0,20400
EVT008,EXH0087,Helio Intelligence Inc,EVT008_BTH_0076,HZA01-B003,zoneA,HZA01,South Hall 1,corner,9,active,2026-01-21T10:00:00+00:00,Starter,0.1,11340
EVT008,EXH0169,Vanguard Automation LLC,EVT008_BTH_0077,HZA01-B004,zoneA,HZA01,South Hall 1,standard,12,active,2026-01-21T10:00:00+00:00,Starter,0,16800
EVT008,EXH0035,Saffron Dynamics GmbH,EVT008_BTH_0078,HZA01-B005,zoneA,HZA01,South Hall 1,standard,12,active,2026-01-21T10:00:00+00:00,Starter,0.1,15120
EVT008,EXH0157,RedStone Systems S.A.,EVT008_BTH_0079,HZA01-B006,zoneA,HZA01,South Hall 1,standard,9,active,2026-01-21T10:00:00+00:00,Starter,0.05,11970
EVT008,EXH0230,Vertex Dynamics Ltd,EVT008_BTH_0080,HZA01-B007,zoneA,HZA01,South Hall 1,standard,12,active,2026-01-21T10:00:00+00:00,Standard,0.1,18360
EVT008,EXH0018,Kairo Intelligence S.A.,EVT008_BTH_0081,HZA01-B008,zoneA,HZA01,South Hall 1,standard,9,active,2026-01-21T10:00:00+00:00,Starter,0,12600
EVT008,EXH0089,IronGate Intelligence S.A.,EVT008_BTH_0082,HZA02-B001,zoneA,HZA02,South Hall 2,standard,12,active,2026-01-21T10:00:00+00:00,Standard,0,20400
EVT008,EXH0054,RedStone Automation Ltd,EVT008_BTH_0083,HZA02-B002,zoneA,HZA02,South Hall 2,corner,18,active,2026-01-21T10:00:00+00:00,Premium,0,37800
EVT008,EXH0031,Nova Dynamics Inc,EVT008_BTH_0084,HZA02-B003,zoneA,HZA02,South Hall 2,standard,9,active,2026-01-21T10:00:00+00:00,Starter,0.05,11970
EVT008,EXH0173,RedStone Systems Ltd,EVT008_BTH_0085,HZA02-B004,zoneA,HZA02,South Hall 2,standard,12,active,2026-01-21T10:00:00+00:00,Starter,0.05,15960
EVT008,EXH0195,Cobalt Labs FZ-LLC (EXH0195),EVT008_BTH_0086,HZA02-B005,zoneA,HZA02,South Hall 2,standard,9,active,2026-01-21T10:00:00+00:00,Starter,0.05,11970
EVT008,EXH0151,Orion Engineering LLC,EVT008_BTH_0087,HZA02-B006,zoneA,HZA02,South Hall 2,standard,12,active,2026-01-21T10:00:00+00:00,Starter,0,16800
EVT008,EXH0142,SilverLine Networks LLC,EVT008_BTH_0088,HZA03-B001,zoneA,HZA03,South Hall 3,corner,12,active,2026-01-21T10:00:00+00:00,Standard,0.05,19380
EVT008,EXH0101,Atlas Services Ltd,EVT008_BTH_0089,HZA03-B002,zoneA,HZA03,South Hall 3,island,24,active,2026-01-21T10:00:00+00:00,Premium,0,50400
EVT008,EXH0004,Lumina Networks PLC,EVT008_BTH_0090,HZA04-B001,zoneA,HZA04,South Hall 4,corner,24,active,2026-01-21T10:00:00+00:00,Premium,0.05,47880
EVT008,EXH0063,Fusion Automation S.A.,EVT008_BTH_0091,HZA04-B002,zoneA,HZA04,South Hall 4,corner,18,active,2026-01-21T10:00:00+00:00,Standard,0.15,26010
EVT008,EXH0061,Helio Automation Inc,EVT008_BTH_0092,HZA05-B001,zoneA,HZA05,South Hall 5,standard,12,active,2026-01-21T10:00:00+00:00,Starter,0.05,15960
EVT008,EXH0216,Nova Systems LLC,EVT008_BTH_0093,HZA05-B002,zoneA,HZA05,South Hall 5,standard,9,active,2026-01-21T10:00:00+00:00,Starter,0,12600
EVT008,EXH0179,Iris Services Inc,EVT008_BTH_0094,HZA05-B003,zoneA,HZA05,South Hall 5,corner,12,active,2026-01-21T10:00:00+00:00,Starter,0,16800
EVT008,EXH0229,Nova Networks Inc,EVT008_BTH_0095,HZA05-B004,zoneA,HZA05,South Hall 5,standard,12,active,2026-01-21T10:00:00+00:00,Starter,0,16800
EVT008,EXH0125,SilverLine Solutions Ltd,EVT008_BTH_0096,HZA06-B001,zoneA,HZA06,South Hall 6,corner,18,active,2026-01-21T10:00:00+00:00,Premium,0,37800
EVT008,EXH0073,BluePeak Networks S.A.,EVT008_BTH_0097,HZA06-B002,zoneA,HZA06,South Hall 6,corner,12,active,2026-01-21T10:00:00+00:00,Standard,0,20400
EVT008,EXH0135,Helio Analytics Ltd,EVT008_BTH_0098,HZA06-B003,zoneA,HZA06,South Hall 6,standard,12,active,2026-01-21T10:00:00+00:00,Starter,0,16800
EVT008,EXH0059,SilverLine Dynamics LLC,EVT008_BTH_0099,HZA06-B004,zoneA,HZA06,South Hall 6,corner,9,active,2026-01-21T10:00:00+00:00,Starter,0,12600
EVT008,EXH0167,CloudNine Security LLC,EVT008_BTH_0100,HZA06-B005,zoneA,HZA06,South Hall 6,standard,12,active,2026-01-21T10:00:00+00:00,Starter,0,16800
